id,thread_id,author,body,timestamp,unix_timestamp,position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,source_filename,date_collected,youtube_url
d5u2iu6zsGk,UCLWeN9BoVqoWUmVswICalqA,58be20559fa56b6250eb4213420f520055b301aa5b32624e,,2021-08-17 08:42:09,1629189729,444,UCLWeN9BoVqoWUmVswICalqA,Rusitu high School Mission,d5u2iu6zsGk,2021-08-17T08:42:09Z,2021-08-17 08:42:09,Cyclone idai in Rusitu,,,22,People & Blogs,,PT30S,30,2d,sd,false,en,ar,,,,,,,140,4,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=d5u2iu6zsGk
CqUIEbzc550,UCE66_kptpyhMxEN1dcFNwOA,1fdba692ff70e784565841b03cdce8e9759a2139d40a659f,"In March 2019, Cyclone Idai devastated southern Africa, causing widespread destruction and displacement. 🌟 STAR of Hope Foundation's Response: 🚨 Emergency Aid: We delivered medical supplies, food, and water to the hardest-hit areas. 💊 Medical Assistance: Our teams provided emergency treatment and set up temporary clinics. 🏠 Shelter & Support: We helped victims with temporary shelters and essential resources. Together, we rebuild hope. STAR of Hope Foundation stands with Mozambique to restore lives. 🌍💙",2025-04-06 16:41:50,1743957710,445,UCE66_kptpyhMxEN1dcFNwOA,STAR of Hope Foundation,CqUIEbzc550,2025-04-06T16:41:50Z,2025-04-06 16:41:50,Cyclone Idai 2019: Rebuilding Hope in Mozambique,"In March 2019, Cyclone Idai devastated southern Africa, causing widespread destruction and displacement. 🌟 STAR of Hope Foundation's Response: 🚨 Emergency Aid: We delivered medical supplies, food, and water to the hardest-hit areas. 💊 Medical Assistance: Our teams provided emergency treatment and set up temporary clinics. 🏠 Shelter & Support: We helped victims with temporary shelters and essential resources. Together, we rebuild hope. STAR of Hope Foundation stands with Mozambique to restore lives. 🌍💙",,22,People & Blogs,Society,PT31S,31,2d,hd,false,en,en,https://i.ytimg.com/vi/CqUIEbzc550/maxresdefault.jpg,,,,,,964,1017,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=CqUIEbzc550
pA79hYrSCnA,UCkf6qb7aLYT6B-cGnCD55hQ,14e8a5aecd6ba766a4f67f8e7a49e66c8415dc12a8f652d4,Baira capital city of Mozambique is under threat of landslide.,2019-04-08 13:33:20,1554730400,446,UCkf6qb7aLYT6B-cGnCD55hQ,Inkalankala,pA79hYrSCnA,2019-04-08T13:33:20Z,2019-04-08 13:33:20,Devastating mothernature cyclone idai destroy Mozambique.,Baira capital city of Mozambique is under threat of landslide.,,22,People & Blogs,Society,PT21S,21,2d,hd,false,en,und,https://i.ytimg.com/vi/pA79hYrSCnA/maxresdefault.jpg,,,,,,59,3,,0,3,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=pA79hYrSCnA
GqozOL6Nbiw,UCSV7Hm5b-lLRvsCqhbUQe7w,db505602b1ec6c64c93f8a0483dab3d1656b85eef21555b6,"Sad scenes from a Roman Catholic Church in Ngangu in the Chimanimani area in Zimbabwe, show victims of tropical cyclone Idai housed in the same building the dead and the living who have been displaced sharing the same shelter. www.reportfocusnews.com",2019-03-18 07:13:59,1552893239,447,UCSV7Hm5b-lLRvsCqhbUQe7w,Report Focus International,GqozOL6Nbiw,2019-03-18T07:13:59Z,2019-03-18 07:13:59,The Dead and the living share same shelter; tropical cyclone Idai wrecks havoc in Zimbabwe,"Sad scenes from a Roman Catholic Church in Ngangu in the Chimanimani area in Zimbabwe, show victims of tropical cyclone Idai housed in the same building the dead and the living who have been displaced sharing the same shelter. www.reportfocusnews.com",tropical cyclone Idai,22,People & Blogs,"Religion,Society",PT28S,28,2d,hd,false,en,en-GB,https://i.ytimg.com/vi/GqozOL6Nbiw/maxresdefault.jpg,,,,,,185,0,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=GqozOL6Nbiw
msb7AOSl5Lw,UCiQzwXv9aMuZefs6chjkQYA,76bb690f4e06f801aa0a9f2460352bff4ddf814f9877be87,Robert Mukondiwa and Polaris Pictures trek a Zimbabwean N.G.O As it donates to the disabled community in Cyclone Ravaged Chimanimani; Zimbabwe,2020-07-06 16:05:27,1594051527,448,UCiQzwXv9aMuZefs6chjkQYA,robert mukondiwa,msb7AOSl5Lw,2020-07-06T16:05:27Z,2020-07-06 16:05:27,Cyclone Idai Disabled Remembered A Year Later,Robert Mukondiwa and Polaris Pictures trek a Zimbabwean N.G.O As it donates to the disabled community in Cyclone Ravaged Chimanimani; Zimbabwe,"Robert Mukondiwa,Cyclone Idai,Turkish Embassy,Chimanimani,Polaris Pictures,Hakan Kivanc,Make Entertainment",22,People & Blogs,Society,PT6M13S,373,2d,hd,false,en,en,https://i.ytimg.com/vi/msb7AOSl5Lw/maxresdefault.jpg,,,,,,247,21,,0,2,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=msb7AOSl5Lw
u9WtvYzbXsQ,UC_aP7p621ATY_yAa8jMqUVA,1df1670c8964ca603b7f50e18752696c6c008eec2adc60b2,"Tropical Cyclone Idai brought heavy rainfall and deadly flooding to Mozambique. Idai made landfall directly on top of the City of Beira in Mozambique. This City is home to more than 500,000 people who have been impacted by flooding and other damage caused by the cyclone. The Precipitation Processing System (PPS) at NASA’s Goddard Space Flight Center in Greenbelt, Md. processes and creates the realtime IMERG data products. This Global Precipitation Measurement mission or GPM IMERG animation, created at NASA shows accumulated precipitation for the region from March 3 to 19. IMERG showed over 20 inches of rain fell in some areas. The other piece of analysis is that the early precipitation saturated the soil, which made the flooding worse when the cyclone turned around and made landfall. The Integrated Multi-satellitE Retrievals for GPM (IMERG) creates a merged precipitation product from the GPM constellation of satellites. These satellites include DMSPs from the U.S. Department of Defense, GCOM-W from the Japan Aerospace Exploration Agency (JAXA), Megha-Tropiques from the Centre National D’etudies Spatiales (CNES) and Indian Space Research Organization (ISRO), NOAA series from the National Oceanic and Atmospheric Administration (NOAA), Suomi-NPP from NOAA-NASA, and MetOps from the European Organisation for the Exploitation of Meteorological Satellites (EUMETSAT). All of the instruments (radiometers) onboard the constellation partners are intercalibrated with information from the GPM Core Observatory’s GPM Microwave Imager (GMI) and Dual-frequency Precipitation Radar (DPR). Credit: NASA/JAXA More from NASA on Cyclone Idai: https://blogs.nasa.gov/hurricanes/tag/idai-2019/",2019-03-22 19:44:42,1553283882,449,UC_aP7p621ATY_yAa8jMqUVA,NASA Video,u9WtvYzbXsQ,2019-03-22T19:44:42Z,2019-03-22 19:44:42,Tropical Cyclone Idai Rainfall Measurements,"Tropical Cyclone Idai brought heavy rainfall and deadly flooding to Mozambique. Idai made landfall directly on top of the City of Beira in Mozambique. This City is home to more than 500,000 people who have been impacted by flooding and other damage caused by the cyclone. The Precipitation Processing System (PPS) at NASA’s Goddard Space Flight Center in Greenbelt, Md. processes and creates the realtime IMERG data products. This Global Precipitation Measurement mission or GPM IMERG animation, created at NASA shows accumulated precipitation for the region from March 3 to 19. IMERG showed over 20 inches of rain fell in some areas. The other piece of analysis is that the early precipitation saturated the soil, which made the flooding worse when the cyclone turned around and made landfall. The Integrated Multi-satellitE Retrievals for GPM (IMERG) creates a merged precipitation product from the GPM constellation of satellites. These satellites include DMSPs from the U.S. Department of Defense, GCOM-W from the Japan Aerospace Exploration Agency (JAXA), Megha-Tropiques from the Centre National D’etudies Spatiales (CNES) and Indian Space Research Organization (ISRO), NOAA series from the National Oceanic and Atmospheric Administration (NOAA), Suomi-NPP from NOAA-NASA, and MetOps from the European Organisation for the Exploitation of Meteorological Satellites (EUMETSAT). All of the instruments (radiometers) onboard the constellation partners are intercalibrated with information from the GPM Core Observatory’s GPM Microwave Imager (GMI) and Dual-frequency Precipitation Radar (DPR). Credit: NASA/JAXA More from NASA on Cyclone Idai: https://blogs.nasa.gov/hurricanes/tag/idai-2019/",nasa,28,Science & Technology,Knowledge,PT36S,36,2d,hd,false,en,en-US,,,,,,,6463,100,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=u9WtvYzbXsQ
78YZtfLmkn0,UCHgOC1WhzUUCod7W_PicUGQ,ded339bf707846051e31ff9ba9f75e59f3aa8be82c998f56,"In this inspiring video, we delve into the incredible story of José Joaquim, an extraordinary Mozambican builder who defied all odds and survived the devastating Cyclone Idai. Witness his remarkable journey as he shares his unwavering determination to build a safer future for his community. From the heart-wrenching challenges faced during the cyclone to the inspiring resilience he showcases, this gripping tale will leave you in awe. Join us as we shine a spotlight on José Joaquim's extraordinary courage and determination to rebuild his community. Don't forget to like and share this video to spread his powerful message of hope and resilience! #latestnews #newsarticles #trendingnews Surviving Cyclone Idai 00:00 - Surviving Cyclone Idai *Disclaimer: All Stories / Articles are for entertainment purposes only!",2024-01-17 19:00:03,1705518003,450,UCHgOC1WhzUUCod7W_PicUGQ,TrendingNow,78YZtfLmkn0,2024-01-17T19:00:03Z,2024-01-17 19:00:03,Surviving Cyclone Idai,"In this inspiring video, we delve into the incredible story of José Joaquim, an extraordinary Mozambican builder who defied all odds and survived the devastating Cyclone Idai. Witness his remarkable journey as he shares his unwavering determination to build a safer future for his community. From the heart-wrenching challenges faced during the cyclone to the inspiring resilience he showcases, this gripping tale will leave you in awe. Join us as we shine a spotlight on José Joaquim's extraordinary courage and determination to rebuild his community. Don't forget to like and share this video to spread his powerful message of hope and resilience! #latestnews #newsarticles #trendingnews Surviving Cyclone Idai 00:00 - Surviving Cyclone Idai *Disclaimer: All Stories / Articles are for entertainment purposes only!","cyclone idai,mozambique,cyclone,Surviving Cyclone Idai,cyclone idai zimbabwe,zimbabwe,cyclone devastation,great zimbabwe,super cyclone,tropical cyclone,cyclones,super cyclones,tropical cyclones,alnajat min 'iiesar 'iiday,Xìngcún jùfēng “yīdài”,Nakaligtas sa Bagyong Idai,Selviytynyt sykloni Idai,Überlebender Zyklon Idai,Ikinokotta saikuron idai,chakravaat idaee se bache,चक्रवात इडाई से बचे,Sobrevivendo ao ciclone Idai,Ukusinda kwiNkanyamba i-Idai",24,Entertainment,,PT47S,47,2d,hd,false,en,en,https://i.ytimg.com/vi/78YZtfLmkn0/maxresdefault.jpg,,,,,,392,8,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=78YZtfLmkn0
fpgZ1IrUE6w,UCzopAodWMCjd8D5_2bwdJsA,3460ea1123dd81c1313f8d5501344305e99e550ec3211467,Cyclone Idai assessment_Chimanimani_Chipinge_Manicaland_Zimbabwe_#2022.,2023-10-19 13:36:47,1697722607,451,UCzopAodWMCjd8D5_2bwdJsA,Nature And Wildlife Expects Southern Africa:NAWESA,fpgZ1IrUE6w,2023-10-19T13:36:47Z,2023-10-19 13:36:47,Cyclone Idai assessment_Chimanimani_Chipinge_Manicaland_Zimbabwe_#swec#2022,Cyclone Idai assessment_Chimanimani_Chipinge_Manicaland_Zimbabwe_#2022.,,22,People & Blogs,,PT20M1S,1201,2d,hd,false,en,en,https://i.ytimg.com/vi/fpgZ1IrUE6w/maxresdefault.jpg,,,,,,20,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=fpgZ1IrUE6w
AEi--F4YAbU,UCXTjJVpgaIeyiCwt-jnrJwA,d7258b2f4dace29a579acdda1c1cd7f7d5b0547c1dbe750e,"This film is a snapshot of one of the volunteer groups that helped bring relief in the Dombe and Matarara area, as well as south of the Lucite river.",2019-05-19 04:22:11,1558239731,452,UCXTjJVpgaIeyiCwt-jnrJwA,Degenaar Beukes,AEi--F4YAbU,2019-05-19T04:22:11Z,2019-05-19 04:22:11,Cyclone Idai Relief Film Dombe / Matarara / Lucite,"This film is a snapshot of one of the volunteer groups that helped bring relief in the Dombe and Matarara area, as well as south of the Lucite river.",,22,People & Blogs,Film,PT5M25S,325,2d,hd,false,en,und,https://i.ytimg.com/vi/AEi--F4YAbU/maxresdefault.jpg,,,Maputo,-25.969248,32.5731746,149,2,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=AEi--F4YAbU
pE37IUV6qmg,UC5BnrUhYXJGeIGvQXA1w2Vg,5c45f44d2a4706be2e7b7e9ff36336551a21dfd4bc1821ad,"This video presents a calm, continuous drive through Ngangu Village in Chimanimani, filmed in December 2025, almost seven years after the community was affected by Cyclone Idai in March 2019. The drive moves through village streets, passing areas that suffered visible damage during the cyclone alongside sections that remained standing or have since recovered. The footage reflects Ngangu as it exists today shaped by history, time, and the quiet continuation of daily life. Rather than retelling events or recreating the disaster, this video offers a street-level observation of place, memory, and resilience. The intention is to document, to remember, and to allow viewers to witness the village in its present form. Ngangu is not defined only by what it lost. It remains a living community. This video is shared with respect for those who were affected and in remembrance of lives lost.",2026-02-11 08:00:53,1770796853,453,UC5BnrUhYXJGeIGvQXA1w2Vg,Zimbabwe On Wheels,pE37IUV6qmg,2026-02-11T08:00:53Z,2026-02-11 08:00:53,Cyclone Idai - Seven Years Later - Driving Through Ngangu Village,"This video presents a calm, continuous drive through Ngangu Village in Chimanimani, filmed in December 2025, almost seven years after the community was affected by Cyclone Idai in March 2019. The drive moves through village streets, passing areas that suffered visible damage during the cyclone alongside sections that remained standing or have since recovered. The footage reflects Ngangu as it exists today shaped by history, time, and the quiet continuation of daily life. Rather than retelling events or recreating the disaster, this video offers a street-level observation of place, memory, and resilience. The intention is to document, to remember, and to allow viewers to witness the village in its present form. Ngangu is not defined only by what it lost. It remains a living community. This video is shared with respect for those who were affected and in remembrance of lives lost.",,22,People & Blogs,,PT9M46S,586,2d,hd,false,en,und,https://i.ytimg.com/vi/pE37IUV6qmg/maxresdefault.jpg,,,,,,320,12,,0,4,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=pE37IUV6qmg
kC-1oHFK8wg,UCi_IS8AViVv8r47SJcmN-lA,97b409fe97169457cebcd340d1c83c18580f556d47784866,"UPDATE: MARCH 27, Following the Mozambican government’s official declaration of cholera almost two weeks after Cyclone Idai, Doctors Without Borders/Médecins Sans Frontières MSF is scaling up activities to treat people suffering from the disease and help curb its spread. #donate",2019-03-28 18:10:10,1553796610,454,UCi_IS8AViVv8r47SJcmN-lA,Consultative Credit,kC-1oHFK8wg,2019-03-28T18:10:10Z,2019-03-28 18:10:10,Donate Cyclone Idai in Mozambique Doctors Without Borders!,"UPDATE: MARCH 27, Following the Mozambican government’s official declaration of cholera almost two weeks after Cyclone Idai, Doctors Without Borders/Médecins Sans Frontières MSF is scaling up activities to treat people suffering from the disease and help curb its spread. #donate",,22,People & Blogs,"Health,Society",PT34S,34,2d,hd,false,en,en,,,,,,,20,0,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=kC-1oHFK8wg
0mnUItPIpGI,UCc693LnsK4Aa62PzJvcJFWg,339a6252fd8e59b51630a48ae0890765f74232e5a62e68af,Young people in Zimbabwe felt the pain of what cyclone Idai left and decided to share their condolences through a voice. May the victims find peace wherever they are.,2019-03-26 21:28:12,1553635692,455,UCc693LnsK4Aa62PzJvcJFWg,Innocent Mugwagwa,0mnUItPIpGI,2019-03-26T21:28:12Z,2019-03-26 21:28:12,Cyclone Idai Zimbabwean song,Young people in Zimbabwe felt the pain of what cyclone Idai left and decided to share their condolences through a voice. May the victims find peace wherever they are.,"Bee Miles,Tapsy Dee,Mr YAR",22,People & Blogs,"Music,Music_of_Latin_America",PT1M59S,119,2d,sd,false,en,und,,,,,,,143,3,,0,1,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=0mnUItPIpGI
lFWeaBl3md4,UC9exBORyrPBBV99omh9JXtw,4c62f9199b7aaaefd346529f430417c30a55cbe55661de91,"Tropical Cyclone Idai brought strong winds and devastating floods to the multiple countries of Southeast Africa, leaving hundreds dead and missing, and widespread devastation. Tropical Cyclone peaked Category 3 on Saffir–Simpson scale. Satellite Loop Source of images: weather.us / kachelmannwetter Satellite/Channel: Meteosat, Cloud Tops Timestep: 60min. / 30min. Time range: 08th Mar. - 16th Mar. 2019",2019-03-20 16:47:02,1553100422,456,UC9exBORyrPBBV99omh9JXtw,Milos Milic,lFWeaBl3md4,2019-03-20T16:47:02Z,2019-03-20 16:47:02,"Tropical cyclone Idai, satellite loop","Tropical Cyclone Idai brought strong winds and devastating floods to the multiple countries of Southeast Africa, leaving hundreds dead and missing, and widespread devastation. Tropical Cyclone peaked Category 3 on Saffir–Simpson scale. Satellite Loop Source of images: weather.us / kachelmannwetter Satellite/Channel: Meteosat, Cloud Tops Timestep: 60min. / 30min. Time range: 08th Mar. - 16th Mar. 2019","hurricane africa,floods mozambique,floods africa 2019,hurricane 2019,hurricane africa 2019,tropical cyclone 2019,tropical cyclone idai,idai mozambique,mozambique storm,tropical cyclone madagascar,tropical cyclone zimbabwe,tropical cyclone africa,flooding in mozambique,flooding in zimbabwe,idai satellite,tropical cyclone idai satellite,hurricane idai satellite,hurricane africa satellite,cyclone idai,cyclone idai satellite",28,Science & Technology,Knowledge,PT39S,39,2d,hd,false,en,sr,,,,,,,22772,84,,0,6,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=lFWeaBl3md4
luap50TYsSM,UCXWWlg31Ui9HC6mJDI2lXNA,2cf65bc497ca7701c28e9efe7355ca60a266894ae7ae6c5c,"Claude Briade, dresse un état des lieux depuis Beira, la ville du Mozambique frappée par le cyclone Idai.",2019-04-03 14:19:15,1554301155,457,UCXWWlg31Ui9HC6mJDI2lXNA,Handicap International France,luap50TYsSM,2019-04-03T14:19:15Z,2019-04-03 14:19:15,Handicap International au Mozambique après le cyclone Idai,"Claude Briade, dresse un état des lieux depuis Beira, la ville du Mozambique frappée par le cyclone Idai.",,29,Nonprofits & Activism,Society,PT59S,59,2d,hd,false,fr,fr,,,,,,,324,1,,0,0,videolist_search483_2026_04_18-14_39_15.csv,2026_04_18-14_39_15,https://www.youtube.com/watch?v=luap50TYsSM
