Country	Date	SSID	Site Name	Site Type	Classification	Households	Individuals
Mozambique	09/24/20	MOZ_R036	Zibuia			62	351
Mozambique	09/22/20	MOZ_R029	Macarate			461	2305
Mozambique	09/22/20	MOZ_R011	Mdhala			160	915
Mozambique	09/23/20	MOZ_R023	Muconja			250	1250
Mozambique	09/23/20	MOZ_R004	Chicuaxa			551	2755
Mozambique	09/24/20	MOZ_R060	Geromi			384	1920
Mozambique	09/22/20	MOZ_R009	Bairro da unidade			266	1832
Mozambique	09/22/20	MOZ_R083	25 de Setembro			152	771
Mozambique	09/22/20	MOZ_R037	Mucombe			132	542
Mozambique	09/23/20	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	09/23/20	MOZ_R041	Nhanhemba 2			260	1087
Mozambique	09/24/20	MOZ_R048	Mutassa			36	170
Mozambique	09/24/20	MOZ_R046	Manhandure			97	359
Mozambique	09/24/20	MOZ_R035	Zichão			41	132
Mozambique	09/23/20	MOZ_R072	Macocoe			148	684
Mozambique	09/22/20	MOZ_R061	Mussocosa			42	148
Mozambique	09/23/20	MOZ_R028	Bandua sede			442	2210
Mozambique	09/23/20	MOZ_R080	Chingemidji			446	1592
Mozambique	09/22/20	MOZ_R093	Maxiquiri alto 3			0	0
Mozambique	09/23/20	MOZ_R094	Nhamacunta			0	0
Mozambique	09/22/20	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1863	9315
Mozambique	09/24/20	MOZ_R043	Inhajou 2019			446	2232
Mozambique	09/24/20	MOZ_R002	Maximedje			189	935
Mozambique	09/23/20	MOZ_R070	Chiruca			30	147
Mozambique	09/23/20	MOZ_R020	Javera			30	134
Mozambique	09/23/20	MOZ_R086	Metchisso			217	764
Mozambique	09/23/20	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	09/23/20	MOZ_R050	Muawa			262	1310
Mozambique	09/23/20	MOZ_R065	Nhamississua			46	182
Mozambique	09/22/20	MOZ_R047	Magueba			67	335
Mozambique	09/22/20	MOZ_R054	Gudza			144	864
Mozambique	09/22/20	MOZ_R038	Muchambanha			56	214
Mozambique	09/22/20	MOZ_R022	Muchai			56	243
Mozambique	09/22/20	MOZ_R013	Machacuari			22	115
Mozambique	09/24/20	MOZ_R030	Estaquinha sede			299	1495
Mozambique	09/22/20	MOZ_R074	Matarara			195	831
Mozambique	09/22/20	MOZ_R042	Tossene Choma			339	2004
Mozambique	09/24/20	MOZ_R015	Ndedja_1			405	2354
Mozambique	09/23/20	MOZ_R006	7 Abril - Cura			164	820
Mozambique	09/23/20	MOZ_R007	Metuchira			293	1698
Mozambique	09/23/20	MOZ_R040	Magaro			143	1017
Mozambique	09/24/20	MOZ_R052	Minas Gerais			142	632
Mozambique	09/24/20	MOZ_R008	Manhama 1			90	430
Mozambique	09/24/20	MOZ_R045	Manhama 2			263	1202
Mozambique	09/24/20	MOZ_R085	Chibue Mateo			98	542
Mozambique	09/23/20	MOZ_R095	Machonjova			0	0
Mozambique	09/22/20	MOZ_R081	Maxiquiri 2			245	775
Mozambique	09/23/20	MOZ_R010	Bandua 2019			866	3646
Mozambique	09/24/20	MOZ_R067	Chibue			154	1514
Mozambique	09/22/20	MOZ_R092	Ndoro 			200	1017
Mozambique	09/23/20	MOZ_R049	Matundo - unidade Chimbonde			565	2851
Mozambique	09/24/20	MOZ_R089	Tchetcha 1			218	1120
Mozambique	09/23/20	MOZ_R090	Nhacuecha			202	1091
Mozambique	09/24/20	MOZ_R044	Ngurue			138	588
Mozambique	09/23/20	MOZ_R091	Tchetcha 2			184	970
Mozambique	09/23/20	MOZ_R069	Mandruzi			372	1866
Mozambique	09/23/20	MOZ_R017	Savane			261	667
Mozambique	09/23/20	MOZ_R005	Mutua			619	2404
Mozambique	09/22/20	MOZ_R031	Namitangurini			190	952
Mozambique	09/23/20	MOZ_R071	Digudiua			193	778
Mozambique	09/22/20	MOZ_R033	Gogodane			44	200
Mozambique	09/23/20	MOZ_R056	Mucoa			35	180
Mozambique	09/23/20	MOZ_R088	Magagade			175	973
Mozambique	09/23/20	MOZ_R078	Landinho			300	1500
Mozambique	09/22/20	MOZ_R058	Parreirão			410	2050
Mozambique	09/22/20	MOZ_R059	Ronda			90	269
Mozambique	09/22/20	MOZ_R057	Munguissa			24	52
Mozambique	09/22/20	MOZ_R053	Brigodo			138	262
Mozambique	09/22/20	MOZ_R032	Mussaia			370	1847
Mozambique	09/23/20	MOZ_R034	Panducani			84	436
Mozambique	09/24/20	MOZ_R066	Nkganzo			63	331
Mozambique	11/04/20	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	11/04/20	MOZ_R086	Metchisso			217	764
Mozambique	11/04/20	MOZ_R070	Chiruca			30	147
Mozambique	11/04/20	MOZ_R020	Javera			30	134
Mozambique	11/04/20	MOZ_R050	Muawa			262	1310
Mozambique	11/04/20	MOZ_R065	Nhamississua			46	182
Mozambique	11/05/20	MOZ_R036	Zibuia			62	351
Mozambique	11/05/20	MOZ_R054	Gudza			144	864
Mozambique	11/05/20	MOZ_R047	Magueba			67	335
Mozambique	11/05/20	MOZ_R022	Muchai			56	243
Mozambique	11/05/20	MOZ_R038	Muchambanha			56	214
Mozambique	11/05/20	MOZ_R013	Machacuari			22	115
Mozambique	11/04/20	MOZ_R083	25 de Setembro			152	771
Mozambique	11/04/20	MOZ_R009	Bairro da unidade			266	1832
Mozambique	11/05/20	MOZ_R037	Mucombe			132	542
Mozambique	11/05/20	MOZ_R041	Nhanhemba 2			260	1087
Mozambique	11/05/20	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	11/05/20	MOZ_R048	Mutassa			36	170
Mozambique	11/05/20	MOZ_R044	Ngurue			138	588
Mozambique	11/05/20	MOZ_R046	Manhandure			97	359
Mozambique	11/04/20	MOZ_R060	Geromi			384	1920
Mozambique	11/04/20	MOZ_R029	Macarate			461	2305
Mozambique	11/05/20	MOZ_R023	Muconja			250	1250
Mozambique	11/05/20	MOZ_R004	Chicuaxa			551	2755
Mozambique	11/06/20	MOZ_R011	Mdhala			160	915
Mozambique	11/05/20	MOZ_R035	Zichão			41	132
Mozambique	11/04/20	MOZ_R040	Magaro			143	879
Mozambique	11/10/20	MOZ_R049	Matundo - unidade Chimbonde			565	2853
Mozambique	11/05/20	MOZ_R034	Panducani			87	450
Mozambique	11/06/20	MOZ_R066	Nkganzo			63	331
Mozambique	11/06/20	MOZ_R072	Macocoe			148	723
Mozambique	11/04/20	MOZ_R073	Madibunhana			110	423
Mozambique	11/05/20	MOZ_R074	Matarara			195	831
Mozambique	11/09/20	MOZ_R082	Begaja			210	1641
Mozambique	11/04/20	MOZ_R081	Maxiquiri 2			245	775
Mozambique	11/04/20	MOZ_R061	Mussocosa			42	148
Mozambique	11/05/20	MOZ_R028	Bandua sede			442	2210
Mozambique	11/05/20	MOZ_R080	Chingemidji			446	1592
Mozambique	11/04/20	MOZ_R093	Maxiquiri alto 3			0	0
Mozambique	11/05/20	MOZ_R043	Inhajou 2019			446	2232
Mozambique	11/05/20	MOZ_R094	Nhamacunta			0	0
Mozambique	11/04/20	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1863	9315
Mozambique	11/06/20	MOZ_R002	Maximedje			189	935
Mozambique	11/06/20	MOZ_R030	Estaquinha sede			299	1495
Mozambique	11/06/20	MOZ_R095	Machonjova			0	0
Mozambique	11/05/20	MOZ_R010	Bandua 2019			866	3646
Mozambique	11/06/20	MOZ_R042	Tossene Choma			339	2004
Mozambique	11/04/20	MOZ_R008	Manhama 1			90	430
Mozambique	11/04/20	MOZ_R052	Minas Gerais			142	632
Mozambique	11/04/20	MOZ_R067	Chibue			154	1514
Mozambique	11/04/20	MOZ_R085	Chibue Mateo			98	542
Mozambique	11/04/20	MOZ_R045	Manhama 2			263	1202
Mozambique	11/04/20	MOZ_R006	7 Abril - Cura			164	821
Mozambique	11/06/20	MOZ_R007	Metuchira			293	1698
Mozambique	11/06/20	MOZ_R015	Ndedja_1			392	2146
Mozambique	11/05/20	MOZ_R057	Munguissa			24	52
Mozambique	11/05/20	MOZ_R053	Brigodo			138	262
Mozambique	11/06/20	MOZ_R059	Ronda			180	702
Mozambique	11/06/20	MOZ_R078	Landinho			300	1500
Mozambique	11/05/20	MOZ_R058	Parreirão			410	2050
Mozambique	11/05/20	MOZ_R032	Mussaia			370	1847
Mozambique	11/05/20	MOZ_R017	Savane			277	801
Mozambique	11/05/20	MOZ_R005	Mutua			619	2464
Mozambique	11/04/20	MOZ_R033	Gogodane			62	257
Mozambique	11/05/20	MOZ_R071	Digudiua			192	777
Mozambique	11/04/20	MOZ_R031	Namitangurini			190	952
Mozambique	11/05/20	MOZ_R056	Mucoa			35	180
Mozambique	11/05/20	MOZ_R090	Nhacuecha			202	1091
Mozambique	11/04/20	MOZ_R092	Ndoro 			200	1017
Mozambique	11/05/20	MOZ_R088	Magagade			175	973
Mozambique	11/05/20	MOZ_R091	Tchetcha 2			184	971
Mozambique	11/06/20	MOZ_R089	Tchetcha 1			218	1120
Mozambique	11/05/20	MOZ_R069	Mandruzi			372	1864
Mozambique	01/07/21	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1863	9315
Mozambique	01/07/21	MOZ_R081	Maxiquiri 2			245	775
Mozambique	01/07/21	MOZ_R061	Mussocosa			42	148
Mozambique	01/07/21	MOZ_R078	Landinho			300	1500
Mozambique	01/07/21	MOZ_R032	Mussaia			370	1847
Mozambique	01/08/21	MOZ_R093	Maxiquiri alto 3			0	0
Mozambique	01/08/21	MOZ_R028	Bandua sede			442	2210
Mozambique	01/08/21	MOZ_R080	Chingemidji			446	1592
Mozambique	01/08/21	MOZ_R030	Estaquinha sede			299	1495
Mozambique	01/08/21	MOZ_R010	Bandua 2019			866	3646
Mozambique	01/08/21	MOZ_R043	Inhajou 2019			446	2232
Mozambique	01/08/21	MOZ_R060	Geromi			384	1920
Mozambique	01/07/21	MOZ_R029	Macarate			461	2305
Mozambique	01/07/21	MOZ_R011	Mdhala			160	915
Mozambique	01/08/21	MOZ_R023	Muconja			250	1250
Mozambique	01/08/21	MOZ_R004	Chicuaxa			551	2755
Mozambique	01/08/21	MOZ_R058	Parreirão			410	2050
Mozambique	01/07/21	MOZ_R009	Bairro da unidade			266	1832
Mozambique	01/07/21	MOZ_R037	Mucombe			132	542
Mozambique	01/08/21	MOZ_R041	Nhanhemba 2			260	1087
Mozambique	01/08/21	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	01/07/21	MOZ_R065	Nhamississua			46	182
Mozambique	01/07/21	MOZ_R020	Javera			30	134
Mozambique	01/08/21	MOZ_R086	Metchisso			217	764
Mozambique	01/07/21	MOZ_R070	Chiruca			30	147
Mozambique	01/08/21	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	01/08/21	MOZ_R050	Muawa			262	1310
Mozambique	01/07/21	MOZ_R040	Magaro			143	879
Mozambique	01/08/21	MOZ_R083	25 de Setembro			152	771
Mozambique	01/08/21	MOZ_R007	Metuchira			293	1698
Mozambique	01/08/21	MOZ_R006	7 Abril - Cura			164	830
Mozambique	01/07/21	MOZ_R073	Madibunhana			110	423
Mozambique	01/08/21	MOZ_R015	Ndedja_1			392	2146
Mozambique	01/07/21	MOZ_R056	Mucoa			35	180
Mozambique	01/07/21	MOZ_R031	Namitangurini			190	951
Mozambique	01/08/21	MOZ_R071	Digudiua			162	686
Mozambique	01/08/21	MOZ_R033	Gogodane			49	241
Mozambique	01/07/21	MOZ_R053	Brigodo			138	262
Mozambique	01/08/21	MOZ_R059	Ronda			90	269
Mozambique	01/08/21	MOZ_R057	Munguissa			24	52
Mozambique	01/09/21	MOZ_R082	Begaja			210	1641
Mozambique	01/09/21	MOZ_R095	Machonjova			0	0
Mozambique	01/09/21	MOZ_R002	Maximedje			189	935
Mozambique	01/07/21	MOZ_R042	Tossene Choma			339	2004
Mozambique	01/07/21	MOZ_R017	Savane			277	804
Mozambique	01/09/21	MOZ_R094	Nhamacunta			0	0
Mozambique	01/07/21	MOZ_R054	Gudza			144	864
Mozambique	01/08/21	MOZ_R038	Muchambanha			56	214
Mozambique	01/08/21	MOZ_R013	Machacuari			22	115
Mozambique	01/07/21	MOZ_R069	Mandruzi			346	1868
Mozambique	01/07/21	MOZ_R005	Mutua			618	2468
Mozambique	01/08/21	MOZ_R088	Magagade			175	973
Mozambique	01/07/21	MOZ_R091	Tchetcha 2			184	974
Mozambique	01/07/21	MOZ_R089	Tchetcha 1			218	1122
Mozambique	01/08/21	MOZ_R090	Nhacuecha			202	1093
Mozambique	01/09/21	MOZ_R092	Ndoro 			200	1117
Mozambique	01/08/21	MOZ_R074	Matarara			194	831
Mozambique	01/08/21	MOZ_R052	Minas Gerais			142	632
Mozambique	01/09/21	MOZ_R008	Manhama 1			90	430
Mozambique	01/08/21	MOZ_R072	Macocoe			148	723
Mozambique	01/09/21	MOZ_R047	Magueba			120	485
Mozambique	01/09/21	MOZ_R022	Muchai			56	243
Mozambique	01/08/21	MOZ_R048	Mutassa			36	170
Mozambique	01/08/21	MOZ_R044	Ngurue			138	588
Mozambique	01/08/21	MOZ_R035	Zichão			41	132
Mozambique	01/08/21	MOZ_R046	Manhandure			97	359
Mozambique	01/08/21	MOZ_R036	Zibuia			62	351
Mozambique	01/08/21	MOZ_R049	Matundo - unidade Chimbonde			565	2859
Mozambique	01/09/21	MOZ_R045	Manhama 2			263	1202
Mozambique	01/09/21	MOZ_R085	Chibue Mateo			98	542
Mozambique	01/10/21	MOZ_R067	Chibue			154	1514
Mozambique	01/11/21	MOZ_R034	Panducani			87	451
Mozambique	01/11/21	MOZ_R066	Nkganzo			63	332
Mozambique	01/29/21	MOZ_R060	Geromi			384	1920
Mozambique	01/28/21	MOZ_R023	Muconja			250	1250
Mozambique	01/28/21	MOZ_R004	Chicuaxa			551	2755
Mozambique	01/29/21	MOZ_R029	Macarate			461	2305
Mozambique	01/28/21	MOZ_R011	Mdhala			160	915
Mozambique	01/28/21	MOZ_R007	Metuchira			293	1698
Mozambique	01/28/21	MOZ_R005	Mutua			617	2467
Mozambique	01/29/21	MOZ_R047	Magueba			120	485
Mozambique	01/29/21	MOZ_R054	Gudza			144	864
Mozambique	01/29/21	MOZ_R022	Muchai			56	243
Mozambique	01/28/21	MOZ_R038	Muchambanha			56	214
Mozambique	01/29/21	MOZ_R013	Machacuari			22	115
Mozambique	01/28/21	MOZ_R037	Mucombe			132	542
Mozambique	01/28/21	MOZ_R009	Bairro da unidade			266	1832
Mozambique	01/28/21	MOZ_R083	25 de Setembro			152	771
Mozambique	01/29/21	MOZ_R041	Nhanhemba 2			260	1087
Mozambique	01/29/21	MOZ_R039	Nhanhemba 1			548	1409
Mozambique	01/29/21	MOZ_R052	Minas Gerais			142	632
Mozambique	01/28/21	MOZ_R065	Nhamississua			46	182
Mozambique	01/28/21	MOZ_R070	Chiruca			30	147
Mozambique	01/29/21	MOZ_R020	Javera			30	134
Mozambique	01/29/21	MOZ_R086	Metchisso			217	764
Mozambique	01/28/21	MOZ_R050	Muawa			262	1310
Mozambique	01/28/21	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	01/28/21	MOZ_R078	Landinho			300	1500
Mozambique	01/28/21	MOZ_R032	Mussaia			370	1847
Mozambique	01/28/21	MOZ_R015	Ndedja_1			392	2149
Mozambique	01/29/21	MOZ_R002	Maximedje			189	935
Mozambique	01/29/21	MOZ_R044	Ngurue			138	588
Mozambique	01/28/21	MOZ_R046	Manhandure			97	359
Mozambique	01/28/21	MOZ_R035	Zichão			41	132
Mozambique	01/28/21	MOZ_R036	Zibuia			62	351
Mozambique	01/29/21	MOZ_R095	Machonjova			0	0
Mozambique	01/26/21	MOZ_R031	Namitangurini			190	897
Mozambique	01/27/21	MOZ_R071	Digudiua			162	666
Mozambique	01/26/21	MOZ_R033	Gogodane			38	276
Mozambique	01/27/21	MOZ_R056	Mucoa			35	180
Mozambique	01/28/21	MOZ_R006	7 Abril - Cura			164	826
Mozambique	01/29/21	MOZ_R045	Manhama 2			263	1202
Mozambique	01/29/21	MOZ_R067	Chibue			154	1514
Mozambique	01/29/21	MOZ_R094	Nhamacunta			0	0
Mozambique	01/29/21	MOZ_R082	Begaja			210	1641
Mozambique	01/27/21	MOZ_R093	Maxiquiri alto 3			0	0
Mozambique	01/26/21	MOZ_R073	Madibunhana			110	423
Mozambique	01/26/21	MOZ_R042	Tossene Choma			339	2004
Mozambique	01/29/21	MOZ_R061	Mussocosa			42	148
Mozambique	01/28/21	MOZ_R081	Maxiquiri 2			266	810
Mozambique	01/29/21	MOZ_R010	Bandua 2019			872	3663
Mozambique	01/26/21	MOZ_R074	Matarara			194	830
Mozambique	01/29/21	MOZ_R030	Estaquinha sede			299	1495
Mozambique	01/28/21	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1863	9315
Mozambique	01/28/21	MOZ_R053	Brigodo			138	262
Mozambique	01/27/21	MOZ_R057	Munguissa			24	52
Mozambique	01/25/21	MOZ_R040	Magaro			143	879
Mozambique	01/26/21	MOZ_R072	Macocoe			148	728
Mozambique	01/29/21	MOZ_R008	Manhama 1			90	430
Mozambique	01/29/21	MOZ_R085	Chibue Mateo			107	533
Mozambique	01/28/21	MOZ_R048	Mutassa			36	170
Mozambique	01/29/21	MOZ_R028	Bandua sede			442	2210
Mozambique	01/29/21	MOZ_R089	Tchetcha 1			218	1122
Mozambique	01/29/21	MOZ_R017	Savane			277	804
Mozambique	01/29/21	MOZ_R091	Tchetcha 2			184	974
Mozambique	01/29/21	MOZ_R080	Chingemidji			446	1592
Mozambique	01/29/21	MOZ_R043	Inhajou 2019			452	2232
Mozambique	01/28/21	MOZ_R088	Magagade			175	973
Mozambique	01/27/21	MOZ_R059	Ronda			90	269
Mozambique	01/27/21	MOZ_R058	Parreirão			410	2050
Mozambique	01/27/21	MOZ_R049	Matundo - unidade Chimbonde			565	2859
Mozambique	01/29/21	MOZ_R069	Mandruzi			372	1872
Mozambique	01/29/21	MOZ_R092	Ndoro 			200	1117
Mozambique	01/28/21	MOZ_R090	Nhacuecha			202	1093
Mozambique	01/29/21	MOZ_R034	Panducani			87	451
Mozambique	01/28/21	MOZ_R066	Nkganzo			63	332
Mozambique	03/20/21	MOZ_R002	Maximedje			189	935
Mozambique	03/19/21	MOZ_R004	Chicuaxa			551	2755
Mozambique	03/18/21	MOZ_R005	Mutua			619	2400
Mozambique	03/19/21	MOZ_R006	7 Abril - Cura			164	830
Mozambique	03/19/21	MOZ_R007	Metuchira			293	1696
Mozambique	03/18/21	MOZ_R008	Manhama 1			90	430
Mozambique	03/18/21	MOZ_R009	Bairro da unidade			266	1890
Mozambique	03/19/21	MOZ_R010	Bandua 2019			866	3646
Mozambique	03/20/21	MOZ_R011	Mdhala			150	915
Mozambique	03/18/21	MOZ_R013	Machacuari			22	115
Mozambique	03/19/21	MOZ_R015	Ndedja_1			462	2310
Mozambique	03/18/21	MOZ_R017	Savane			261	667
Mozambique	03/19/21	MOZ_R020	Javera			30	134
Mozambique	03/18/21	MOZ_R022	Muchai			56	243
Mozambique	03/19/21	MOZ_R023	Muconja			250	1250
Mozambique	03/19/21	MOZ_R028	Bandua sede			442	2210
Mozambique	03/18/21	MOZ_R029	Macarate			461	2305
Mozambique	03/19/21	MOZ_R030	Estaquinha sede			299	1495
Mozambique	03/16/21	MOZ_R031	Namitangurini			180	903
Mozambique	03/16/21	MOZ_R032	Mussaia			370	1847
Mozambique	03/17/21	MOZ_R033	Gogodane			68	316
Mozambique	03/22/21	MOZ_R034	Panducani			89	461
Mozambique	03/19/21	MOZ_R035	Zichão			48	160
Mozambique	03/19/21	MOZ_R036	Zibuia			61	355
Mozambique	03/18/21	MOZ_R037	Mucombe			100	320
Mozambique	03/19/21	MOZ_R038	Muchambanha			56	214
Mozambique	03/19/21	MOZ_R039	Nhanhemba 1			254	750
Mozambique	03/18/21	MOZ_R040	Magaro			143	879
Mozambique	03/19/21	MOZ_R041	Nhanhemba 2			260	1287
Mozambique	03/18/21	MOZ_R042	Tossene Choma			339	2004
Mozambique	03/19/21	MOZ_R043	Inhajou 2019			446	2232
Mozambique	03/19/21	MOZ_R044	Ngurue			137	583
Mozambique	03/18/21	MOZ_R045	Manhama 2			263	1202
Mozambique	03/19/21	MOZ_R046	Manhandure			97	359
Mozambique	03/18/21	MOZ_R047	Magueba			67	335
Mozambique	03/19/21	MOZ_R048	Mutassa			36	170
Mozambique	03/19/21	MOZ_R049	Matundo - unidade Chimbonde			2860	2860
Mozambique	03/19/21	MOZ_R050	Muawa			262	1310
Mozambique	03/19/21	MOZ_R052	Minas Gerais			142	632
Mozambique	03/18/21	MOZ_R053	Brigodo			138	262
Mozambique	03/18/21	MOZ_R054	Gudza			144	864
Mozambique	03/17/21	MOZ_R056	Mucoa			35	180
Mozambique	03/16/21	MOZ_R057	Munguissa			24	52
Mozambique	03/16/21	MOZ_R058	Parreirão			410	2050
Mozambique	03/16/21	MOZ_R059	Ronda			90	269
Mozambique	03/18/21	MOZ_R060	Geromi			384	1920
Mozambique	03/18/21	MOZ_R061	Mussocosa			42	148
Mozambique	03/18/21	MOZ_R064	Maxiquiri alto/Maxiquiri 1			1863	9315
Mozambique	03/19/21	MOZ_R065	Nhamississua			46	182
Mozambique	03/23/21	MOZ_R066	Nkganzo			63	331
Mozambique	03/18/21	MOZ_R067	Chibue			152	1512
Mozambique	03/18/21	MOZ_R069	Mandruzi			372	1858
Mozambique	03/19/21	MOZ_R070	Chiruca			30	133
Mozambique	03/16/21	MOZ_R071	Digudiua			162	687
Mozambique	03/18/21	MOZ_R072	Macocoe			148	678
Mozambique	03/18/21	MOZ_R073	Madibunhana			110	423
Mozambique	03/18/21	MOZ_R074	Matarara			194	831
Mozambique	03/19/21	MOZ_R075	Muoco Chiguendere (Madudo)			72	601
Mozambique	03/15/21	MOZ_R078	Landinho			300	1500
Mozambique	03/19/21	MOZ_R080	Chingemidji			446	1592
Mozambique	03/18/21	MOZ_R081	Maxiquiri 2			245	775
Mozambique	03/19/21	MOZ_R082	Begaja			210	1641
Mozambique	03/18/21	MOZ_R083	25 de Setembro			152	771
Mozambique	03/18/21	MOZ_R085	Chibue Mateo			98	542
Mozambique	03/19/21	MOZ_R086	Metchisso			217	764
Mozambique	03/19/21	MOZ_R088	Magagade			175	978
Mozambique	03/19/21	MOZ_R089	Tchetcha 1			218	1125
Mozambique	03/19/21	MOZ_R090	Nhacuecha			202	1096
Mozambique	03/19/21	MOZ_R091	Tchetcha 2			184	978
Mozambique	03/18/21	MOZ_R092	Ndoro 			200	1116
Mozambique	03/18/21	MOZ_R093	Maxiquiri alto 3			0	0
Mozambique	03/20/21	MOZ_R094	Nhamacunta			0	0
Mozambique	03/20/21	MOZ_R095	Machonjova			0	0
Mozambique	03/23/21	MOZ_R096	EP1 Muwawa			0	0
Mozambique	03/24/21	MOZ_R097	Mucinemue			0	0
Mozambique	03/23/21	MOZ_R098	EPC Maquina			0	0
Mozambique	04/13/21	MOZ_R099	Guara-guara 2021( Chindo)			0	0
Mozambique	04/13/21	MOZ_R100	Bandua 2021			0	0
Mozambique	04/13/21	MOZ_R101	Cherimonio 			0	0
Mozambique	04/14/21	MOZ_R102	Bopira			0	0
Mozambique	09/16/21	MOZ_R002	Maximedje	Resettlement Site 		182	900
Mozambique	09/16/21	MOZ_R004	Chicuaxa	Resettlement Site 		551	2755
Mozambique	09/15/21	MOZ_R005	Mutua	Resettlement Site 		557	2785
Mozambique	09/16/21	MOZ_R006	7 Abril - Cura	Resettlement Site 		164	845
Mozambique	09/16/21	MOZ_R007	Metuchira	Resettlement Site 		370	2083
Mozambique	09/16/21	MOZ_R008	Manhama 1	Resettlement Site 		90	430
Mozambique	09/20/21	MOZ_R009	Bairro da Unidade	Resettlement Site 		266	1890
Mozambique	09/16/21	MOZ_R010	Bandua 2019	Resettlement Site 		1036	4483
Mozambique	09/17/21	MOZ_R011	Mdhala	Resettlement Site 		160	915
Mozambique	09/14/21	MOZ_R013	Machacuari	Resettlement Site 		22	115
Mozambique	09/16/21	MOZ_R015	Ndedja_1	Resettlement Site 		462	2310
Mozambique	09/15/21	MOZ_R017	Savane	Resettlement Site 		247	817
Mozambique	09/17/21	MOZ_R020	Javera	Resettlement Site 		30	134
Mozambique	09/15/21	MOZ_R022	Muchai	Resettlement Site 		56	243
Mozambique	09/16/21	MOZ_R023	Muconja	Resettlement Site 		250	1250
Mozambique	09/16/21	MOZ_R028	Bandua sede	Resettlement Site 		442	2210
Mozambique	09/15/21	MOZ_R029	Macarate	Resettlement Site 		461	2305
Mozambique	09/15/21	MOZ_R030	Estaquinha sede	Resettlement Site 		299	1495
Mozambique	09/17/21	MOZ_R035	Zichão	Resettlement Site 		48	160
Mozambique	09/17/21	MOZ_R036	Zibuia	Resettlement Site 		61	355
Mozambique	09/20/21	MOZ_R037	Mucombe	Resettlement Site 		134	602
Mozambique	09/15/21	MOZ_R038	Muchambanha	Resettlement Site 		56	214
Mozambique	09/19/21	MOZ_R039	Nhanhemba 1	Resettlement Site 		254	750
Mozambique	09/20/21	MOZ_R040	Magaro	Resettlement Site 		143	879
Mozambique	09/19/21	MOZ_R041	Nhanhemba 2	Resettlement Site 		260	1287
Mozambique	09/16/21	MOZ_R042	Tossene Choma	Resettlement Site 		339	2004
Mozambique	09/15/21	MOZ_R043	Inhajou 2019	Resettlement Site 		452	2232
Mozambique	09/17/21	MOZ_R044	Ngurue	Resettlement Site 		137	583
Mozambique	09/17/21	MOZ_R045	Manhama 2	Resettlement Site 		263	1202
Mozambique	09/17/21	MOZ_R046	Manhandure	Resettlement Site 		0	0
Mozambique	09/16/21	MOZ_R047	Magueba	Resettlement Site 		67	335
Mozambique	09/17/21	MOZ_R048	Mutassa	Resettlement Site 		36	170
Mozambique	09/15/21	MOZ_R050	Muawa	Resettlement Site 		262	1310
Mozambique	09/14/21	MOZ_R052	Minas Gerais	Resettlement Site 		142	632
Mozambique	09/15/21	MOZ_R054	Gudza	Resettlement Site 		144	864
Mozambique	09/16/21	MOZ_R060	Geromi	Resettlement Site 		384	1920
Mozambique	09/15/21	MOZ_R061	Mussocosa	Resettlement Site 		42	148
Mozambique	09/16/21	MOZ_R064	Maxiquiri alto/Maxiquiri 1	Resettlement Site 		1863	9315
Mozambique	09/14/21	MOZ_R065	Nhamississua	Resettlement Site 		46	182
Mozambique	09/17/21	MOZ_R067	Chibue	Resettlement Site 		154	1514
Mozambique	09/15/21	MOZ_R069	Mandruzi	Resettlement Site 		372	1860
Mozambique	09/16/21	MOZ_R070	Chiruca	Resettlement Site 		30	147
Mozambique	09/20/21	MOZ_R072	Macocoe	Resettlement Site 		148	725
Mozambique	09/19/21	MOZ_R073	Madibunhana	Resettlement Site 		196	774
Mozambique	09/18/21	MOZ_R074	Matarara	Resettlement Site 		194	831
Mozambique	09/14/21	MOZ_R075	Muoco Chiguendere (Madudo)	Resettlement Site 		72	601
Mozambique	09/16/21	MOZ_R080	Chingemidji	Resettlement Site 		446	1592
Mozambique	09/15/21	MOZ_R081	Maxiquiri 2	Resettlement Site 		245	798
Mozambique	09/15/21	MOZ_R082	Begaja	Resettlement Site 		210	1641
Mozambique	09/20/21	MOZ_R083	25 de Setembro	Resettlement Site 		163	1050
Mozambique	09/17/21	MOZ_R085	Chibue Mateo	Resettlement Site 		98	542
Mozambique	09/19/21	MOZ_R086	Metchisso	Resettlement Site 		217	754
